date,account_id,account_name,vendor,currency,cost,supplier_country,purchase_country,description_or_memo,custom_field_business_unit,custom_field_region
2023-08-01,10004,Heavy Equipment,Honeywell International,EUR,0,,,,Business Unit Charlie,Europe
2023-08-01,10001,Construction,Turner Construction Management,USD,135000,,,,Business Unit Alpha ,Latin America
2023-08-01,10003,Light Machinery,Newmark Group,USD,96500,,,,Business Unit Alpha ,Latin America
2023-08-01,10003,Heavy Equipment,Newmark Group,EUR,75500,,,,Business Unit Charlie,Europe
2023-08-01,10001,Construction,Turner Construction Management,AUD,0,,,,Business Unit Echo,APAC
2023-08-01,10004,Light Machinery,Honeywell International,USD,35600,,,,Business Unit Alpha ,Latin America
2023-08-01,10003,Office Fit Out,Newmark Group,USD,90000,,,,Business Unit Echo,Latin America
2023-08-01,10002,Construction,Komatsu,USD,0,,,,Business Unit Bravo,North America
2023-08-01,10003,Office Fit Out,Newmark Group,EUR,72500,,,,Business Unit Charlie,Europe
2023-08-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,6900,,,,Business Unit Bravo,North America
2023-08-01,10003,Heavy Equipment,Newmark Group,USD,0,,,,Business Unit Delta ,Latin America
2023-08-01,10003,Heavy Equipment,Newmark Group,USD,98000,,,,Business Unit Echo,North America
2023-08-01,10001,Office Fit Out,Turner Construction Management,AUD,286500,,,,Business Unit Echo,APAC
2023-08-01,10005,Office Fit Out,Robert Bosch GmbH,AUD,9700,,,,Business Unit Charlie,APAC
2023-08-01,10004,Technical Equipment,Honeywell International,USD,20800,,,,Business Unit Alpha ,Latin America
2023-08-01,10005,Light Machinery,Robert Bosch GmbH,EUR,0,,,,Business Unit Charlie,Europe
2023-08-01,10001,Technical Equipment,Turner Construction Management,AUD,237000,,,,Business Unit Echo,APAC
2023-08-01,10005,Construction,Robert Bosch GmbH,USD,10200,,,,Business Unit Bravo,Latin America
2023-09-01,10001,Office Fit Out,Turner Construction Management,EUR,217500,,,,Business Unit Charlie,Europe
2023-09-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,0,,,,Business Unit Echo,North America
2023-09-01,10005,Technical Equipment,Robert Bosch GmbH,AUD,11300,,,,Business Unit Delta ,APAC
2023-09-01,10002,Heavy Equipment,Komatsu,EUR,0,,,,Business Unit Charlie,Europe
2023-09-01,10003,Technical Equipment,Newmark Group,USD,0,,,,Business Unit Echo,Latin America
2023-09-01,10004,Light Machinery,Honeywell International,USD,30800,,,,Business Unit Echo,North America
2023-09-01,10004,Technical Equipment,Honeywell International,EUR,0,,,,Business Unit Alpha ,Europe
2023-09-01,10003,Light Machinery,Newmark Group,USD,0,,,,Business Unit Bravo,Latin America
2023-09-01,10001,Office Fit Out,Turner Construction Management,USD,279000,,,,Business Unit Delta ,North America
2023-09-01,10002,Office Fit Out,Komatsu,EUR,71000,,,,Business Unit Delta ,Europe
2023-09-01,10003,Heavy Equipment,Newmark Group,AUD,0,,,,Business Unit Echo,APAC
2023-09-01,10002,Office Fit Out,Komatsu,AUD,0,,,,Business Unit Bravo,APAC
2023-09-01,10003,Construction,Newmark Group,EUR,41500,,,,Business Unit Charlie,Europe
2023-09-01,10005,Light Machinery,Robert Bosch GmbH,USD,17800,,,,Business Unit Echo,Latin America
2023-09-01,10004,Light Machinery,Honeywell International,USD,38800,,,,Business Unit Alpha ,Latin America
2023-09-01,10003,Heavy Equipment,Newmark Group,AUD,88500,,,,Business Unit Echo,APAC
2023-09-01,10005,Office Fit Out,Robert Bosch GmbH,EUR,0,,,,Business Unit Bravo,Europe
2023-09-01,10001,Office Fit Out,Turner Construction Management,USD,232500,,,,Business Unit Charlie,North America
2023-09-01,10005,Technical Equipment,Robert Bosch GmbH,USD,0,,,,Business Unit Delta ,Latin America
2023-09-01,10005,Light Machinery,Robert Bosch GmbH,EUR,0,,,,Business Unit Delta ,Europe
2023-10-01,10005,Office Fit Out,Robert Bosch GmbH,AUD,5000,,,,Business Unit Alpha ,APAC
2023-10-01,10003,Heavy Equipment,Newmark Group,USD,61500,,,,Business Unit Charlie,Latin America
2023-10-01,10001,Technical Equipment,Turner Construction Management,USD,243000,,,,Business Unit Alpha ,Latin America
2023-10-01,10003,Construction,Newmark Group,USD,0,,,,Business Unit Charlie,North America
2023-10-01,10004,Technical Equipment,Honeywell International,USD,23800,,,,Business Unit Echo,Latin America
2023-10-01,10001,Office Fit Out,Turner Construction Management,USD,0,,,,Business Unit Alpha ,North America
2023-10-01,10004,Office Fit Out,Honeywell International,AUD,20600,,,,Business Unit Alpha ,APAC
2023-10-01,10001,Technical Equipment,Turner Construction Management,AUD,123000,,,,Business Unit Delta ,APAC
2023-10-01,10001,Office Fit Out,Turner Construction Management,EUR,270000,,,,Business Unit Bravo,Europe
2023-10-01,10001,Office Fit Out,Turner Construction Management,USD,102000,,,,Business Unit Alpha ,Latin America
2023-10-01,10005,Technical Equipment,Robert Bosch GmbH,EUR,19600,,,,Business Unit Delta ,Europe
2023-10-01,10001,Construction,Turner Construction Management,AUD,0,,,,Business Unit Bravo,APAC
2023-10-01,10002,Technical Equipment,Komatsu,AUD,0,,,,Business Unit Bravo,APAC
2023-10-01,10002,Construction,Komatsu,EUR,0,,,,Business Unit Alpha ,Europe
2023-10-01,10005,Office Fit Out,Robert Bosch GmbH,USD,12500,,,,Business Unit Delta ,Latin America
2023-10-01,10005,Light Machinery,Robert Bosch GmbH,EUR,0,,,,Business Unit Bravo,Europe
2023-10-01,10004,Office Fit Out,Honeywell International,USD,0,,,,Business Unit Alpha ,Latin America
2023-10-01,10003,Heavy Equipment,Newmark Group,USD,0,,,,Business Unit Alpha ,Latin America
2023-10-01,10002,Construction,Komatsu,EUR,42500,,,,Business Unit Charlie,Europe
2023-10-01,10005,Office Fit Out,Robert Bosch GmbH,USD,0,,,,Business Unit Alpha ,North America
2023-11-01,10005,Technical Equipment,Robert Bosch GmbH,EUR,12900,,,,Business Unit Bravo,Europe
2023-11-01,10003,Technical Equipment,Newmark Group,USD,0,,,,Business Unit Alpha ,Latin America
2023-11-01,10005,Office Fit Out,Robert Bosch GmbH,USD,12500,,,,Business Unit Bravo,Latin America
2023-11-01,10004,Heavy Equipment,Honeywell International,AUD,34200,,,,Business Unit Alpha ,APAC
2023-11-01,10001,Technical Equipment,Turner Construction Management,EUR,0,,,,Business Unit Bravo,Europe
2023-11-01,10004,Office Fit Out,Honeywell International,EUR,13600,,,,Business Unit Bravo,Europe
2023-11-01,10005,Office Fit Out,Robert Bosch GmbH,USD,0,,,,Business Unit Bravo,North America
2023-11-01,10002,Light Machinery,Komatsu,USD,94500,,,,Business Unit Alpha ,North America
2023-11-01,10001,Office Fit Out,Turner Construction Management,AUD,90000,,,,Business Unit Alpha ,APAC
2023-11-01,10005,Office Fit Out,Robert Bosch GmbH,USD,15700,,,,Business Unit Alpha ,Latin America
2023-11-01,10005,Technical Equipment,Robert Bosch GmbH,AUD,15300,,,,Business Unit Delta ,APAC
2023-11-01,10005,Office Fit Out,Robert Bosch GmbH,AUD,0,,,,Business Unit Charlie,APAC
2023-11-01,10005,Heavy Equipment,Robert Bosch GmbH,AUD,8800,,,,Business Unit Charlie,APAC
2023-11-01,10005,Light Machinery,Robert Bosch GmbH,EUR,6400,,,,Business Unit Echo,Europe
2023-11-01,10004,Heavy Equipment,Honeywell International,USD,0,,,,Business Unit Bravo,North America
2023-11-01,10004,Office Fit Out,Honeywell International,EUR,23800,,,,Business Unit Echo,Europe
2023-11-01,10004,Office Fit Out,Honeywell International,USD,31000,,,,Business Unit Alpha ,Latin America
2023-11-01,10004,Technical Equipment,Honeywell International,EUR,0,,,,Business Unit Echo,Europe
2023-11-01,10004,Light Machinery,Honeywell International,USD,37000,,,,Business Unit Echo,North America
2023-11-01,10002,Office Fit Out,Komatsu,EUR,44500,,,,Business Unit Alpha ,Europe
2023-12-01,10003,Heavy Equipment,Newmark Group,AUD,88500,,,,Business Unit Alpha ,APAC
2023-12-01,10001,Construction,Turner Construction Management,EUR,0,,,,Business Unit Delta ,Europe
2023-12-01,10001,Light Machinery,Turner Construction Management,AUD,202500,,,,Business Unit Alpha ,APAC
2023-12-01,10004,Technical Equipment,Honeywell International,USD,0,,,,Business Unit Echo,North America
2023-12-01,10005,Office Fit Out,Robert Bosch GmbH,USD,14800,,,,Business Unit Delta ,Latin America
2023-12-01,10001,Office Fit Out,Turner Construction Management,EUR,0,,,,Business Unit Alpha ,Europe
2023-12-01,10004,Light Machinery,Honeywell International,EUR,20800,,,,Business Unit Delta ,Europe
2023-12-01,10003,Office Fit Out,Newmark Group,USD,60500,,,,Business Unit Alpha ,North America
2023-12-01,10003,Light Machinery,Newmark Group,USD,70500,,,,Business Unit Charlie,North America
2023-12-01,10003,Technical Equipment,Newmark Group,USD,46500,,,,Business Unit Delta ,North America
2023-12-01,10002,Office Fit Out,Komatsu,USD,0,,,,Business Unit Alpha ,Latin America
2023-12-01,10005,Light Machinery,Robert Bosch GmbH,AUD,15500,,,,Business Unit Delta ,APAC
2023-12-01,10003,Technical Equipment,Newmark Group,USD,27000,,,,Business Unit Charlie,North America
2023-12-01,10003,Light Machinery,Newmark Group,USD,93000,,,,Business Unit Alpha ,Latin America
2023-12-01,10001,Office Fit Out,Turner Construction Management,USD,0,,,,Business Unit Bravo,Latin America
2023-12-01,10003,Office Fit Out,Newmark Group,USD,93000,,,,Business Unit Echo,Latin America
2023-12-01,10002,Office Fit Out,Komatsu,USD,33000,,,,Business Unit Alpha ,North America
2023-12-01,10003,Light Machinery,Newmark Group,EUR,53000,,,,Business Unit Bravo,Europe
2023-12-01,10005,Technical Equipment,Robert Bosch GmbH,EUR,0,,,,Business Unit Echo,Europe
2023-12-01,10003,Technical Equipment,Newmark Group,EUR,68000,,,,Business Unit Delta ,Europe
2023-12-01,10004,Office Fit Out,Honeywell International,AUD,26000,,,,Business Unit Alpha ,APAC
