date,account_id,account_name,vendor,currency,cost,supplier_country,purchase_country,description_or_memo,custom_field_business_unit,custom_field_region
7/1/22,20004,Cloud Spend,Google Cloud Platform (GCP),EUR,27200,,,,Business Unit Alpha ,Europe
7/1/22,20007,Management Consulting ,McKinsey & Company,USD,28200,,,,Business Unit Charlie,Latin America
7/1/22,20005,Marketing and Advertising,Google Ads,USD,33400,,,,Business Unit Delta ,North America
7/1/22,20003,Office Supplies,Office Depot,AUD,60000,,,,Business Unit Alpha ,APAC
7/1/22,20008,Travel Meals,Travelocity Business,USD,30600,,,,Business Unit Delta ,North America
7/1/22,20011,Insurance,Humana,USD,15600,,,,Business Unit Bravo,North America
7/1/22,20007,Management Consulting ,McKinsey & Company,EUR,14000,,,,Business Unit Delta ,Europe
7/1/22,20009,Computer Equipment ,HP Inc.,AUD,32000,,,,Business Unit Echo,APAC
7/1/22,20002,Office Furniture,HON Company,AUD,137000,,,,Business Unit Echo,APAC
7/1/22,20008,Travel Meals,American Express Global Business Travel,USD,18600,,,,Business Unit Alpha ,North America
7/1/22,20004,Cloud Spend,Google Cloud Platform (GCP),USD,24800,,,,Business Unit Delta ,North America
7/1/22,20006,Tax Preparation,Ernst & Young,AUD,15400,,,,Business Unit Delta ,APAC
7/1/22,20001,Software,Google,AUD,408000,,,,Business Unit Charlie,APAC
7/1/22,20005,Marketing and Advertising,Instagram Ads),AUD,0,,,,Business Unit Echo,APAC
7/1/22,20011,Insurance,UnitedHealth Group,USD,19400,,,,Business Unit Alpha ,North America
8/1/22,20009,Computer Equipment ,HP Inc.,AUD,25800,,,,Business Unit Echo,APAC
8/1/22,20002,Office Furniture,Herman Miller,USD,0,,,,Business Unit Delta ,North America
8/1/22,20002,Office Furniture,Steelcase,EUR,0,,,,Business Unit Bravo,Europe
8/1/22,20011,Insurance,UnitedHealth Group,USD,26800,,,,Business Unit Echo,Latin America
8/1/22,20010,Trade Shows,Comexposium Group,USD,30000,,,,Business Unit Delta ,North America
8/1/22,20010,Trade Shows,Diversified Business Communications,AUD,26400,,,,Business Unit Bravo,APAC
8/1/22,20010,Trade Shows,Deutsche Messe AG,USD,33000,,,,Business Unit Charlie,Latin America
8/1/22,20008,Travel Meals,Egencia,AUD,38700,,,,Business Unit Echo,APAC
8/1/22,20009,Computer Equipment ,HP Inc.,AUD,36600,,,,Business Unit Delta ,APAC
8/1/22,20004,Cloud Spend,Microsoft Azure,USD,29600,,,,Business Unit Alpha ,North America
8/1/22,20009,Computer Equipment ,Samsung,EUR,0,,,,Business Unit Alpha ,Europe
8/1/22,20002,Office Furniture,Kimball International,USD,90000,,,,Business Unit Alpha ,North America
8/1/22,20009,Computer Equipment ,HP Inc.,USD,0,,,,Business Unit Charlie,North America
8/1/22,20003,Office Supplies,Office Depot,USD,128000,,,,Business Unit Charlie,North America
8/1/22,20005,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,21800,,,,Business Unit Delta ,North America
8/1/22,20008,Travel Meals,Egencia,AUD,45300,,,,Business Unit Charlie,APAC
8/1/22,20010,Trade Shows,Deutsche Messe AG,EUR,0,,,,Business Unit Bravo,Europe
8/1/22,20002,Office Furniture,Herman Miller,USD,0,,,,Business Unit Echo,Latin America
8/1/22,20002,Office Furniture,HON Company,AUD,129000,,,,Business Unit Delta ,APAC
8/1/22,20011,Insurance,Cigna,EUR,0,,,,Business Unit Delta ,Europe
8/1/22,20001,Software,Google,USD,192000,,,,Business Unit Bravo,North America
8/1/22,20001,Software,Google,EUR,486000,,,,Business Unit Charlie,Europe
8/1/22,20008,Travel Meals,American Express Global Business Travel,AUD,55200,,,,Business Unit Charlie,APAC
8/1/22,20001,Software,Oracle,AUD,342000,,,,Business Unit Bravo,APAC
8/1/22,20011,Insurance,Anthem Inc.,USD,37800,,,,Business Unit Alpha ,Latin America
8/1/22,20008,Travel Meals,CWT,EUR,24000,,,,Business Unit Alpha ,Europe
8/1/22,20006,Tax Preparation,TaxAct,AUD,11600,,,,Business Unit Bravo,APAC
8/1/22,20003,Office Supplies,W.B. Mason,EUR,142000,,,,Business Unit Bravo,Europe
8/1/22,20004,Cloud Spend,IBM Cloud,USD,34000,,,,Business Unit Bravo,Latin America
9/1/22,20002,Office Furniture,Herman Miller,USD,113000,,,,Business Unit Alpha ,Latin America
9/1/22,20011,Insurance,Aetna,EUR,22000,,,,Business Unit Echo,Europe
9/1/22,20004,Cloud Spend,Microsoft Azure,USD,60400,,,,Business Unit Echo,North America
9/1/22,20001,Software,Google,USD,384000,,,,Business Unit Delta ,Latin America
9/1/22,20002,Office Furniture,Steelcase,USD,129000,,,,Business Unit Charlie,North America
9/1/22,20009,Computer Equipment ,Lenovo,USD,0,,,,Business Unit Alpha ,Latin America
9/1/22,20008,Travel Meals,BCD Travel,USD,30600,,,,Business Unit Bravo,North America
9/1/22,20010,Trade Shows,Diversified Business Communications,AUD,44100,,,,Business Unit Charlie,APAC
9/1/22,20001,Software,Oracle,USD,186000,,,,Business Unit Alpha ,Latin America
9/1/22,20006,Tax Preparation,H&R Block,USD,8400,,,,Business Unit Alpha ,Latin America
9/1/22,20011,Insurance,Aetna,USD,0,,,,Business Unit Delta ,North America
9/1/22,20004,Cloud Spend,IBM Cloud,EUR,76800,,,,Business Unit Alpha ,Europe
9/1/22,20005,Marketing and Advertising,Amazon Advertising,USD,24000,,,,Business Unit Charlie,North America
9/1/22,20011,Insurance,Humana,USD,32600,,,,Business Unit Delta ,North America
9/1/22,20004,Cloud Spend,Google Cloud Platform (GCP),AUD,75600,,,,Business Unit Alpha ,APAC
9/1/22,20006,Tax Preparation,Price Waterhouse Cooper,USD,19700,,,,Business Unit Echo,North America
9/1/22,20006,Tax Preparation,TaxAct,USD,17500,,,,Business Unit Charlie,North America
9/1/22,20004,Cloud Spend,Google Cloud Platform (GCP),AUD,74400,,,,Business Unit Bravo,APAC
9/1/22,20001,Software,Oracle,USD,291000,,,,Business Unit Delta ,North America
9/1/22,20006,Tax Preparation,Price Waterhouse Cooper,EUR,16400,,,,Business Unit Delta ,Europe
9/1/22,20005,Marketing and Advertising,Instagram Ads),AUD,18400,,,,Business Unit Charlie,APAC
9/1/22,20011,Insurance,UnitedHealth Group,AUD,32200,,,,Business Unit Delta ,APAC
9/1/22,20004,Cloud Spend,Google Cloud Platform (GCP),AUD,54800,,,,Business Unit Charlie,APAC
9/1/22,20003,Office Supplies,Quill,AUD,73000,,,,Business Unit Delta ,APAC
9/1/22,20011,Insurance,UnitedHealth Group,USD,12800,,,,Business Unit Charlie,Latin America
9/1/22,20006,Tax Preparation,Jackson Hewitt,USD,0,,,,Business Unit Echo,North America
9/1/22,20011,Insurance,Anthem Inc.,EUR,21200,,,,Business Unit Bravo,Europe
9/1/22,20011,Insurance,Aetna,USD,0,,,,Business Unit Delta ,North America
9/1/22,20005,Marketing and Advertising,Amazon Advertising,USD,30000,,,,Business Unit Echo,Latin America
10/1/22,20004,Cloud Spend,Google Cloud Platform (GCP),EUR,68000,,,,Business Unit Bravo,Europe
10/1/22,20005,Marketing and Advertising,The Trade Desk,USD,12200,,,,Business Unit Bravo,North America
10/1/22,20010,Trade Shows,Reed Exhibitions,USD,24300,,,,Business Unit Charlie,North America
10/1/22,20011,Insurance,Humana,EUR,27800,,,,Business Unit Alpha ,Europe
